gene1,gene2
HIST1H2BK,RANBP17
HIST1H2BK,RANBP2
HIST1H2BK,RARB
HIST1H2BK,RASA1
HIST1H2BK,RBMS3
HIST1H2BK,RELN
HIST1H2BK,REST
HIST1H2BK,RHOT1
HIST1H2BK,RIMS1
HIST1H2BK,RNF43
HIST1H2BK,ROBO3
HIST1H2BK,RPTOR
HIST1H2BK,RRBP1
HIST1H2BK,RUSC2
HIST1H2BK,RYR1
HIST1H2BK,SAFB2
HIST1H2BK,SAMD9
HIST1H2BK,SARDH
HIST1H2BK,SBNO2
HIST1H2BK,SCAF8
HIST1H2BK,SCN1A
HIST1H2BK,SCN2A
HIST1H2BK,SCN9A
HIST1H2BK,SCUBE1
HIST1H2BK,SEMA3D
HIST1H2BK,SEMA5A
HIST1H2BK,SF1
HIST1H2BK,SH3TC2
HIST1H2BK,SHROOM2
HIST1H2BK,SLC12A2
HIST1H2BK,SLC13A3
HIST1H2BK,SLC16A1
HIST1H2BK,SLC6A1
HIST1H2BK,SLCO1A2
HIST1H2BK,SLCO3A1
HIST1H2BK,SLITRK3
HIST1H2BK,SMARCA4
HIST1H2BK,SNAP91
HIST1H2BK,SORCS3
HIST1H2BK,SOX11
HIST1H2BK,SOX9
HIST1H2BK,SPAG9
HIST1H2BK,SPTA1
HIST1H2BK,SRCAP
HIST1H2BK,SRGAP2
HIST1H2BK,SUPT5H
HIST1H2BK,SUPT6H
HIST1H2BK,SYNPO
HIST1H2BK,SZT2
HIST1H2BK,TBC1D9B
HIST1H2BK,TCF4
HIST1H2BK,TCF7L2
HIST1H2BK,TET3
HIST1H2BK,TG
HIST1H2BK,TGFBR2
HIST1H2BK,THADA
HIST1H2BK,TIMELESS
HIST1H2BK,TLL1
HIST1H2BK,TNIK
HIST1H2BK,TNKS
HIST1H2BK,TNNI3K
HIST1H2BK,TNXB
HIST1H2BK,TOPORS
HIST1H2BK,TP63
HIST1H2BK,TPO
HIST1H2BK,TPR
HIST1H2BK,TRIM3
HIST1H2BK,TRIM37
HIST1H2BK,TRIOBP
HIST1H2BK,TRPC4
HIST1H2BK,TRPM1
HIST1H2BK,TRPS1
HIST1H2BK,TSGA10
HIST1H2BK,TTC17
HIST1H2BK,TUBGCP2
HIST1H2BK,UBR5
HIST1H2BK,UGGT2
HIST1H2BK,UMOD
HIST1H2BK,USH2A
HIST1H2BK,USP10
HIST1H2BK,USP34
HIST1H2BK,VCAM1
HIST1H2BK,VEGFC
HIST1H2BK,WWC1
HIST1H2BK,YTHDF2
HIST1H2BK,ZBTB40
HIST1H2BK,ZFYVE16
HIST1H2BK,ZNF208
HIST1H2BK,ZNF257
HIST1H2BK,ZNF407
HIST1H2BK,ZNF423
HIST1H2BK,ZNF488
HIST1H2BK,ZNF536
HIST1H2BK,ZNF585A
HIST1H2BK,ZNF626
HIST1H2BK,ZNF83
HIST2H2BE,DOCK2
HIST2H2BE,ERBB4
HIST2H2BE,FLRT2
HIST2H2BE,MXRA5
HIST2H2BE,NFASC
HIST2H2BE,NPAP1
HIST2H2BE,PCDH15
HIST2H2BE,PCDH17
HIST2H2BE,PCLO
HIST2H2BE,PTPRT
HIST2H2BE,RYR2
HIST2H2BE,SACS
HIST2H2BE,SOX9
HIST2H2BE,TRPS1
HIVEP1,ACVRL1
HIVEP1,CLIP2
HIVEP1,EFNB3
HIVEP1,EIF4A2
HIVEP1,ENOX2
HIVEP1,GOLGA3
HIVEP1,GRM2
HIVEP1,L3MBTL1
HIVEP1,MNT
HIVEP1,NRAS
HIVEP1,NRG2
HIVEP1,SLC48A1
HIVEP1,SOX9
HIVEP1,STEAP3
HIVEP1,TCF7L2
HIVEP1,TP53
HIVEP1,TSC2
HIVEP1,TUBB4A
HIVEP1,UBE2N
HIVEP2,ACTA1
HIVEP2,ACVR1B
HIVEP2,ADRA1D
HIVEP2,ALDH4A1
HIVEP2,ALX4
HIVEP2,AMPD2
HIVEP2,ANK1
HIVEP2,APBB3
HIVEP2,ARID1A
HIVEP2,ASIC1
HIVEP2,ATP8B2
HIVEP2,CASZ1
HIVEP2,CCDC40
HIVEP2,CCDC88C
HIVEP2,CDH17
HIVEP2,CDH3
HIVEP2,CDH4
HIVEP2,CLIP2
HIVEP2,CNPPD1
HIVEP2,CRTAC1
HIVEP2,CTC1
HIVEP2,CTNNA3
HIVEP2,DGCR14
HIVEP2,DGCR2
HIVEP2,DIP2A
HIVEP2,DNAJB5
HIVEP2,EEF1D
HIVEP2,EIF4A2
HIVEP2,ELF3
HIVEP2,EPHB2
HIVEP2,EXOC7
HIVEP2,FAM153A
HIVEP2,FGF23
HIVEP2,FLG
HIVEP2,GEMIN4
HIVEP2,GPR26
HIVEP2,GRIK4
HIVEP2,GRM2
HIVEP2,GRM7
HIVEP2,HCFC1
HIVEP2,HIP1R
HIVEP2,HNF1A
HIVEP2,INA
HIVEP2,ING1
HIVEP2,INSRR
HIVEP2,KHSRP
HIVEP2,LCMT2
HIVEP2,LLGL2
HIVEP2,MAB21L2
HIVEP2,MAN2A2
HIVEP2,MAP3K1
HIVEP2,MAP7D1
HIVEP2,MCRS1
HIVEP2,MTR
HIVEP2,MUC4
HIVEP2,MYBBP1A
HIVEP2,NAALADL1
HIVEP2,NPAP1
HIVEP2,NR1H3
HIVEP2,NRAS
HIVEP2,NUAK1
HIVEP2,PCBP1
HIVEP2,PCDH17
HIVEP2,PDIA5
HIVEP2,PEG3
HIVEP2,PID1
HIVEP2,PILRB
HIVEP2,PLAGL2
HIVEP2,PLEC
HIVEP2,RNPEPL1
HIVEP2,RPL28
HIVEP2,RPUSD2
HIVEP2,RYR2
HIVEP2,SEC14L3
HIVEP2,SEMA3B
HIVEP2,SEMA6C
HIVEP2,SEPHS1
HIVEP2,SGCD
HIVEP2,SHC1
HIVEP2,SLC7A1
HIVEP2,SLC8B1
HIVEP2,SOX9
HIVEP2,SPTA1
HIVEP2,SPTB
HIVEP2,ST7L
HIVEP2,STUB1
HIVEP2,SYT12
HIVEP2,TAF1C
HIVEP2,TBC1D1
HIVEP2,TBC1D9B
HIVEP2,TCF7L2
HIVEP2,TENM4
HIVEP2,TEP1
HIVEP2,TGFBR2
HIVEP2,TNFRSF10A
HIVEP2,TOX2
HIVEP2,TP53
HIVEP2,TRIM16
HIVEP2,TSSK1B
HIVEP2,TTLL12
HIVEP2,TTN
HIVEP2,UAP1L1
HIVEP2,WFS1
HIVEP2,ZNF423
HIVEP3,ACVRL1
HIVEP3,DDX11
HIVEP3,EXOC7
HIVEP3,FAM153A
HIVEP3,MAP2K7
HIVEP3,P2RX1
HIVEP3,SEMA4C
HIVEP3,SLC2A8
HIVEP3,SLC48A1
HIVEP3,SLC5A5
HIVEP3,SOX9
HIVEP3,SSBP4
HIVEP3,THOP1
HIVEP3,TP53
HIVEP3,TRIP10
HIVEP3,TSC2
HJURP,ABCA2
HJURP,LRP1
HJURP,NRAS
HJURP,TP53
HK1,GRIK3
HK1,KIAA0753
HK1,NRAS
HK1,PCDH17
HK1,PDYN
HK1,SOX9
HK1,TP53
HK1,TRIM3
HK1,TUBGCP2
HK1,TUBGCP3
HK1,UBN1
HK1,WWC1
HK2,SOX9
HK2,TP53
HK3,ADAMTS8
HK3,AMOT
HK3,ASMTL
HK3,ASTN2
HK3,BGN
HK3,BMPR1B
HK3,CARD9
HK3,COL6A2
HK3,CROCC
HK3,EGR1
HK3,FYCO1
HK3,GNAZ
HK3,GORASP1
HK3,GRIK3
HK3,GTF2A1
HK3,IKZF3
HK3,IQCE
HK3,KCNJ2
HK3,KCNQ2
HK3,KLHL1
HK3,LAMA5
HK3,MTUS2
HK3,MYO5A
HK3,NLGN4X
HK3,NOC4L
HK3,NRAS
HK3,PACRG
HK3,PAX3
HK3,PCBP1
HK3,PDE4A
HK3,PLEKHA5
HK3,PLEKHA6
HK3,PLXNB2
HK3,RAD54L2
HK3,RBM10
HK3,RCOR3
HK3,RYR1
HK3,SLC38A10
HK3,SMARCA4
HK3,SOHLH2
HK3,SOX9
HK3,SRGAP3
HK3,STARD8
HK3,SYNE1
HK3,TCF7L2
HK3,TCHH
HK3,TCP11
HK3,TEX2
HK3,THSD7A
HK3,TKTL1
HK3,TMCO3
HK3,TMPRSS2
HK3,TP53
HK3,TPP1
HK3,ULK1
HK3,UNC5B
HK3,UNKL
HK3,USH2A
HK3,VPS33B
HK3,XAB2
HK3,ZNF689
HKDC1,SOX9
HKDC1,TP53
HLA-A,ABLIM3
HLA-A,ALK
HLA-A,CACNA2D1
HLA-A,CLSTN2
HLA-A,COL3A1
HLA-A,CUL9
HLA-A,CYP11B1
HLA-A,EDC4
HLA-A,EP400
HLA-A,FBXO40
HLA-A,GABRB3
HLA-A,GRIN2A
HLA-A,GUCY1A2
HLA-A,MAGEC1
HLA-A,MPDZ
HLA-A,NOS2
HLA-A,NRAS
HLA-A,OPCML
HLA-A,PCDH17
HLA-A,PCDH9
HLA-A,PCDHA9
HLA-A,PDYN
HLA-A,PIK3C2G
HLA-A,POLA1
HLA-A,POLQ
HLA-A,PUM1
HLA-A,RBMS3
HLA-A,RCVRN
HLA-A,SFSWAP
HLA-A,SH3PXD2A
HLA-A,SMAD4
HLA-A,SNTG2
HLA-A,SOX9
HLA-A,TGM5
HLA-A,TNKS2
HLA-A,TP53
HLA-A,TRIM9
HLA-A,TRPC7
HLA-A,ZNF454
HLA-B,ABCA6
HLA-B,ABCB11
HLA-B,ABCB5
HLA-B,ACSL6
HLA-B,ACSM5
HLA-B,ADAMTS3
HLA-B,APBB1IP
HLA-B,ARHGEF26
HLA-B,ARNTL
HLA-B,ARPC1A
HLA-B,ATR
HLA-B,ATRNL1
HLA-B,BDNF
HLA-B,BTN2A2
HLA-B,CALD1
HLA-B,CASQ2
HLA-B,CCDC88A
HLA-B,CD1E
HLA-B,CD207
HLA-B,CD209
HLA-B,CD22
HLA-B,CDKL5
HLA-B,CLDN10
HLA-B,CLEC4E
HLA-B,CNTN5
HLA-B,COL3A1
HLA-B,COPB1
HLA-B,COPB2
HLA-B,CRHBP
HLA-B,CRTAC1
HLA-B,CTNNA2
HLA-B,CYP1A1
HLA-B,CYP7A1
HLA-B,DBH
HLA-B,DCLK1
HLA-B,DHTKD1
HLA-B,DIAPH2
HLA-B,DPP3
HLA-B,DSPP
HLA-B,EGFR
HLA-B,EHD3
HLA-B,ENPP1
HLA-B,F5
HLA-B,FGD1
HLA-B,FIP1L1
HLA-B,FLG
HLA-B,GDF2
HLA-B,GLRX3
HLA-B,GOLGB1
HLA-B,GON4L
HLA-B,GPATCH1
HLA-B,GPR158
HLA-B,GPR50
HLA-B,GPRC5C
HLA-B,GRID2
HLA-B,GRIK4
HLA-B,GRM4
HLA-B,GSTM5
HLA-B,HAO1
HLA-B,HDAC9
HLA-B,HEG1
HLA-B,HNRNPDL
HLA-B,HYDIN
HLA-B,IFT122
HLA-B,IKZF3
HLA-B,IL1RAPL2
HLA-B,IL5RA
HLA-B,ILVBL
HLA-B,JAK2
HLA-B,JMJD1C
HLA-B,KALRN
HLA-B,KCNB2
HLA-B,KCNC1
HLA-B,KCNJ15
HLA-B,KDM2A
HLA-B,KDM5A
HLA-B,KDM7A
HLA-B,LCE2B
HLA-B,LGSN
HLA-B,LPIN1
HLA-B,LUZP2
HLA-B,MAGEH1
HLA-B,MAGI2
HLA-B,MAN1A1
HLA-B,MAN2C1
HLA-B,MAP2K4
HLA-B,MCM6
HLA-B,MIA3
HLA-B,MITF
HLA-B,MKLN1
HLA-B,MKRN3
HLA-B,MLH3
HLA-B,MMP19
HLA-B,MOCOS
HLA-B,MROH9
HLA-B,MSH4
HLA-B,MSR1
HLA-B,MYNN
HLA-B,MYO5A
HLA-B,NDST4
HLA-B,NEBL
HLA-B,NELFE
HLA-B,NELL2
HLA-B,NRAS
HLA-B,NRG1
HLA-B,NUDT13
HLA-B,OPRM1
HLA-B,OTUD7A
HLA-B,PARVB
HLA-B,PCCA
HLA-B,PCDH17
HLA-B,PCDHB12
HLA-B,PCDHB3
HLA-B,PCDHB6
HLA-B,PDE4A
HLA-B,PDLIM5
HLA-B,PLXNC1
HLA-B,POLI
HLA-B,POU6F2
HLA-B,PRKG2
HLA-B,PROM1
HLA-B,PRSS12
HLA-B,PUS10
HLA-B,RAF1
HLA-B,RAPGEF4
HLA-B,RASA1
HLA-B,RB1
HLA-B,RBFOX1
HLA-B,RGS4
HLA-B,RNF145
HLA-B,RPE65
HLA-B,RTN1
HLA-B,RXFP1
HLA-B,SCG2
HLA-B,SCN11A
HLA-B,SEMA6D
HLA-B,SETD3
HLA-B,SGK2
HLA-B,SH3GL3
HLA-B,SIM1
HLA-B,SMARCD2
HLA-B,SMC3
HLA-B,SMG1
HLA-B,SNX19
HLA-B,SON
HLA-B,SOX9
HLA-B,SPINK5
HLA-B,SPTA1
HLA-B,SRP72
HLA-B,ST8SIA4
HLA-B,STAT5B
HLA-B,STX11
HLA-B,STXBP5L
HLA-B,TCF7L2
HLA-B,TDO2
HLA-B,TEK
HLA-B,THBS4
HLA-B,TJP1
HLA-B,TMPRSS6
HLA-B,TP53
HLA-B,TP53BP1
HLA-B,TRIB2
HLA-B,TRMT12
HLA-B,TRPA1
HLA-B,TRPC6
HLA-B,TRPC7
HLA-B,TSPAN5
HLA-B,TSSK1B
HLA-B,UBXN4
HLA-B,USP1
HLA-B,VCAN
HLA-B,VN1R2
HLA-B,XPO1
HLA-B,XPR1
HLA-B,ZNF10
HLA-B,ZNF136
HLA-B,ZNF267
HLA-B,ZNF395
HLA-B,ZNF44
HLA-B,ZNF442
HLA-B,ZNF501
HLA-B,ZNF529
HLA-B,ZNF572
HLA-B,ZNF678
HLA-B,ZNF721
HLA-B,ZNF805
HLA-B,ZSCAN31
HLA-B,ZSCAN4
HLA-C,ATP2B1
HLA-C,CC2D1A
HLA-C,GPR37
HLA-C,LAMC3
HLA-C,NRAS
HLA-C,PAM
HLA-C,RTN1
HLA-C,SOX9
HLA-C,TAB3
HLA-C,TECPR2
HLA-C,TP53
HLA-C,TRPC7
HLA-DMB,BCOR
HLA-DMB,EHMT2
HLA-DMB,HECW1
HLA-DMB,MBD6
HLA-DMB,NOL6
HLA-DMB,NRAS
HLA-DMB,PCDH17
HLA-DMB,PLXNB3
HLA-DMB,SOX9
HLA-DMB,TCF7L2
HLA-DMB,TP53
HLA-DOA,FLNC
HLA-DOA,PCDH17
HLA-DOA,TP53
HLA-DOB,SOX9
HLA-DOB,TP53
HLA-DPA1,AHNAK
HLA-DPA1,ANK1
HLA-DPA1,CDH4
HLA-DPA1,DLG2
HLA-DPA1,KCNA4
HLA-DPA1,MUC4
HLA-DPA1,PREX2
HLA-DPA1,SCN5A
HLA-DPA1,TP53
HLA-DQB2,SOX9
HLA-DQB2,TP53
HLA-DRA,CELSR1
HLA-DRA,KCNJ2
HLA-DRA,PCDH17
HLA-DRA,SOX9
HLA-DRA,TENM1
HLA-DRA,TP53
HLA-DRB1,PIK3CA
HLA-DRB1,TP53
HLA-F,SMAD4
HLA-F,SOX9
HLA-G,ABCA2
HLA-G,BCOR
HLA-G,CACNA1G
HLA-G,EHMT2
HLA-G,KIF1A
HLA-G,KIF26B
HLA-G,LAMA1
HLA-G,MBD6
HLA-G,MUC2
HLA-G,NBEAL2
HLA-G,NRAS
HLA-G,OPRM1
HLA-G,PCDH17
HLA-G,PIK3CA
HLA-G,PLXNB3
HLA-G,SOX9
HLA-G,TCF7L2
HLA-G,THSD7A
HLCS,ABCA2
HLCS,CARD11
HLCS,CASZ1
HLCS,DUSP22
HLCS,EHMT2
HLCS,FLNC
HLCS,HECW1
HLCS,IGSF9B
HLCS,INTS1
HLCS,ITPR3
HLCS,KMT2B
HLCS,KRAS
HLCS,LAMA5
HLCS,MUC5B
HLCS,NRAS
HLCS,PKD1
HLCS,PLXNB3
HLCS,POLD1
HLCS,PPL
HLCS,RXFP3
HLCS,SOX1
HLCS,SOX9
HLCS,TBC1D9B
HLCS,TP53
HLCS,TTN
HLF,CLUH
HLF,CTNNA3
HLF,KRAS
HLF,NRAS
HLF,SMAD4
HLF,SOX9
HLF,TP53
HLTF,ABCA2
HLTF,EPPK1
HLTF,SOX9
HLTF,TP53
HLX,ABCA2
HLX,ARID1A
HLX,ASH1L
HLX,ATG2A
HLX,CASZ1
HLX,CTNNBL1
HLX,ERN2
HLX,EXD3
HLX,FCGBP
HLX,KCNG1
HLX,MAP2K7
HLX,MUC5B
HLX,OGDH
HLX,PIK3CA
HLX,PLXNB3
HLX,SALL2
HLX,SLCO1A2
HLX,SMAD4
HLX,SOX9
HLX,TP53
HLX,UNC5B
HLX,ZFP36L2
HMBOX1,TP53
HMBS,ATP10A
HMBS,DIDO1
HMBS,GRIK3
HMBS,HECW1
HMBS,LAMA5
HMBS,MASP1
HMBS,MUC4
HMBS,MYH2
HMBS,TIAM1
HMBS,TP53
HMBS,ZNF804A
HMCES,TP53
HMG20A,ADAMTSL4
HMG20A,APBA2
HMG20A,ARHGAP22
HMG20A,ARHGEF11
HMG20A,EPPK1
HMG20A,GABRG2
HMG20A,HSPG2
HMG20A,KRAS
HMG20A,NPHS1
HMG20A,NRAS
HMG20A,PIK3C2B
HMG20A,PLXNA2
HMG20A,POLRMT
HMG20A,SALL2
HMG20A,SETDB1
HMG20A,SLIT3
HMG20A,SMAD2
HMG20A,SOX11
HMG20A,SOX4
HMG20A,SOX9
HMG20A,TET3
HMG20A,TP53
HMG20A,ZFP36L2
HMG20B,APC
HMG20B,FBXW7
HMG20B,TP53
HMGA1,SPTA1
HMGA1,TP53
HMGA2,ABCA2
HMGA2,ACVR1B
HMGA2,COL6A3
HMGA2,CROCC
HMGA2,DLG2
HMGA2,GALNT14
HMGA2,MUC2
HMGA2,MUC4
HMGA2,NLRP1
HMGA2,PABPC3
HMGA2,PCDH15
HMGA2,ROBO3
HMGA2,RYR1
HMGA2,SOX9
HMGA2,TP53
HMGA2,USH2A
HMGB1,HSPG2
HMGB1,SOX9
HMGB1,TP53
HMGB3,TTN
HMGB4,SOX9
HMGCL,LRP1
HMGCL,SOX9
HMGCR,ABCA2
HMGCR,MUC2
HMGCR,SOX9
HMGCR,TP53
HMGCS2,TP53
HMGN2,FAT4
HMGN2,FBXW7
HMGN2,SYNE1
HMGN2,TP53
HMGN3,PIK3CA
HMGN3,TP53
HMGN4,PCDH9
HMGN4,SOX9
HMGN4,TP53
HMGN5,ATP10A
HMGN5,COL18A1
HMGN5,DCLK1
HMGN5,DNAH3
HMGN5,FLG
HMGN5,FLNC
HMGN5,FLRT2
HMGN5,KIAA1109
HMGN5,MUC5B
HMGN5,MYO15A
HMGN5,NCOR2
HMGN5,RYR2
HMGN5,TNC
HMGN5,TP53
HMGXB3,ABCC2
HMGXB3,AK5
HMGXB3,ATP2C2
HMGXB3,CTNNA2
HMGXB3,KDR
HMGXB3,PLXNC1
HMGXB3,RPGRIP1L
HMGXB3,SOX9
HMGXB3,SYNE1
HMGXB3,VCAN
HMGXB3,YTHDC1
HMGXB4,SOX9
HMHB1,TP53
HMMR,ABCA2
HMMR,EDC4
HMMR,FASN
HMMR,GLB1L2
HMMR,ILF3
HMMR,INPPL1
HMMR,JPH3
HMMR,KCNH4
HMMR,MYO9B
HMMR,NFATC4
HMMR,SCRIB
HMMR,SHROOM2
HMMR,SMAD4
HMMR,SOX9
HMMR,TP53
HMMR,UNC5B
HMOX1,SOX9
HMOX2,COL5A1
HMOX2,PIK3CA
HMOX2,TP53
HN1L,ABCA2
HN1L,SOX9
HNF1A,ABCA4
HNF1A,APLP1
HNF1A,ATP2C1
HNF1A,ATR
HNF1A,F11
HNF1A,LUZP2
HNF1A,MEIS2
HNF1A,MYH1
HNF1A,PCDHGA3
HNF1A,PIWIL1
HNF1A,PLCB3
HNF1A,RYR3
HNF1A,SLC10A2
HNF1A,SOX9
HNF1A,SV2B
HNF1A,TP53
HNF1A,TPTE
HNF1A,ZC3HAV1
HNF1A,ZMIZ1
HNF1B,ABCA2
HNF1B,PLEKHA6
HNF1B,SOHLH2
HNF1B,SOX11
HNF1B,SYNE1
HNF1B,TP53
HNF4A,ADAMTS7
HNF4A,APLP1
HNF4A,ARID1A
HNF4A,ATP10A
HNF4A,ATP10B
HNF4A,ATP2B3
HNF4A,BRINP3
HNF4A,C3
HNF4A,CD1E
HNF4A,CDH10
HNF4A,CELSR1
HNF4A,CHAT
HNF4A,CNKSR2
HNF4A,CNTN5
HNF4A,COL6A3
HNF4A,CROCC
HNF4A,CSNK1A1L
HNF4A,DAB1
HNF4A,DCC
HNF4A,DIAPH3
HNF4A,DIP2C
HNF4A,DOCK9
HNF4A,EXT1
HNF4A,FGFR3
HNF4A,FLG
HNF4A,FUT2
HNF4A,FUT9
HNF4A,GABRG1
HNF4A,GLUD2
HNF4A,GPR37
HNF4A,GREB1L
HNF4A,HERC1
HNF4A,KCNH4
HNF4A,KCNJ16
HNF4A,LPA
HNF4A,LRP1B
HNF4A,MAGEC1
HNF4A,MAP2
HNF4A,MAPK8IP1
HNF4A,MDN1
HNF4A,MGAT3
HNF4A,MST1R
HNF4A,MYBPC2
HNF4A,MYO5A
HNF4A,NCAPD3
HNF4A,NFASC
HNF4A,NID1
HNF4A,NLGN4X
HNF4A,NLRP1
HNF4A,NLRP2
HNF4A,NOTCH3
HNF4A,NPAP1
HNF4A,NRAS
HNF4A,PAH
HNF4A,PCDH11X
HNF4A,PCDH17
HNF4A,PCDHB12
HNF4A,PCDHB3
HNF4A,PCDHB8
HNF4A,PEG3
HNF4A,PIAS1
HNF4A,PIK3R1
HNF4A,PKDREJ
HNF4A,PLEKHA5
HNF4A,PLXNB3
HNF4A,RIMBP2
HNF4A,RYR1
HNF4A,RYR2
HNF4A,SALL1
HNF4A,SCN9A
HNF4A,SH3TC1
HNF4A,SLC18A3
HNF4A,SLCO1A2
HNF4A,SOX11
HNF4A,SOX9
HNF4A,SYNPO
HNF4A,TCF7L2
HNF4A,THSD7A
HNF4A,TMEM131
HNF4A,TP53
HNF4A,TRPC4
HNF4A,TRPS1
HNF4A,UNC5C
HNF4A,UPF1
HNF4A,YLPM1
HNF4A,ZNF334
HNF4A,ZNF543
HNF4A,ZNF574
HNMT,ACVR1B
HNMT,CACNG5
HNMT,CDH5
HNMT,EIF4A2
HNMT,JAK3
HNMT,MYO5A
HNMT,PIEZO1
HNMT,PPM1L
HNMT,RPL10L
HNMT,SOX9
HNMT,TP53
HNRNPA0,MYCBP2
HNRNPA0,RYR2
HNRNPA0,TENM4
HNRNPA0,TP53
HNRNPA1,SOX9
HNRNPA1,TP53
HNRNPA2B1,SOX9
HNRNPA3,ABCA2
HNRNPA3,CALD1
HNRNPA3,CD163
HNRNPA3,CROCC
HNRNPA3,FASN
HNRNPA3,FCGBP
HNRNPA3,HSPG2
HNRNPA3,PLXNB3
HNRNPA3,SOX9
HNRNPA3,TET3
HNRNPA3,ZNF646
HNRNPAB,ADAM29
HNRNPAB,ARID1A
HNRNPAB,CALD1
HNRNPAB,CASZ1
HNRNPAB,CD163
HNRNPAB,CD93
HNRNPAB,CNTNAP2
HNRNPAB,CTNNA2
HNRNPAB,DCHS1
HNRNPAB,DIP2C
HNRNPAB,DST
HNRNPAB,DYNC1H1
HNRNPAB,FCGBP
HNRNPAB,FLG
HNRNPAB,GLI3
HNRNPAB,LAMA5
HNRNPAB,LRP1B
HNRNPAB,MUC2
HNRNPAB,NRAS
HNRNPAB,PCDH17
HNRNPAB,PIEZO1
HNRNPAB,PREX2
HNRNPAB,RGS12
HNRNPAB,SOX9
HNRNPAB,TEX15
HNRNPAB,TGIF1
HNRNPAB,TRPS1
HNRNPAB,USH2A
HNRNPC,TP53
HNRNPD,ARID1A
HNRNPD,SOX9
HNRNPD,TNXB
HNRNPD,TP53
HNRNPDL,ASTN2
HNRNPDL,BTBD7
HNRNPDL,HIP1R
HNRNPDL,MLH1
HNRNPDL,MYBBP1A
HNRNPDL,MYH6
HNRNPDL,PEG3
HNRNPDL,PLEKHA6
HNRNPDL,PLXNA2
HNRNPDL,PLXNA3
HNRNPDL,RXFP3
HNRNPDL,RYR2
HNRNPDL,SEC16A
HNRNPDL,SLC6A2
HNRNPDL,SOX9
HNRNPDL,TET3
HNRNPDL,TP53
HNRNPF,CD1E
HNRNPF,CELSR1
HNRNPF,DPP6
HNRNPF,DYRK2
HNRNPF,GRM3
HNRNPF,MUC5B
HNRNPF,NLGN4X
HNRNPF,SOX11
HNRNPF,SOX9
HNRNPF,TP53
HNRNPH1,MAP3K4
HNRNPH1,SOX9
HNRNPH1,TP53
HNRNPH2,SOX9
HNRNPH2,TP53
HNRNPH3,SOX9
HNRNPH3,TP53
HNRNPK,ATP8B2
HNRNPK,CCDC40
HNRNPK,CYP7A1
HNRNPK,IGFALS
HNRNPK,MUC4
HNRNPK,MYH2
HNRNPK,NBPF10
HNRNPK,OLFML2A
HNRNPK,PANK4
HNRNPK,PLEKHA4
HNRNPK,PLEKHA6
HNRNPK,RRP12
HNRNPK,SIGLEC9
HNRNPK,TP53
HNRNPK,TRPC7
HNRNPL,ANKRD36BP2
HNRNPL,APLP1
HNRNPL,DCLK1
HNRNPL,DGKI
HNRNPL,DVL3
HNRNPL,ELF3
HNRNPL,EPHB1
HNRNPL,IL1RAPL2
HNRNPL,LRPPRC
HNRNPL,MAP2K7
HNRNPL,MCAM
HNRNPL,NLGN4X
HNRNPL,PLEKHA4
HNRNPL,PLS3
HNRNPL,POLQ
HNRNPL,SEMA4D
HNRNPL,SETD2
HNRNPL,SLC38A1
HNRNPL,SOX9
HNRNPL,TGIF1
HNRNPL,TNS4
HNRNPL,TNXB
HNRNPL,TP53
HNRNPL,TUSC3
HNRNPL,VCP
HNRNPL,ZSCAN18
HNRNPM,SOX9
HNRNPM,TP53
HNRNPR,DCC
HNRNPR,FRAS1
HNRNPR,LRRK2
HNRNPR,MAP2
HNRNPR,SYNE2
HNRNPR,TENM1
HNRNPU,ABCA2
HNRNPU,TP53
HNRNPUL1,ABL1
HNRNPUL1,APLP1
HNRNPUL1,ATP8B2
HNRNPUL1,CEP170B
HNRNPUL1,DPP6
HNRNPUL1,KCNQ2
HNRNPUL1,MAP3K1
HNRNPUL1,MKRN3
HNRNPUL1,MLH1
HNRNPUL1,SFSWAP
HNRNPUL1,SOX9
HNRNPUL1,TP53
HNRNPUL1,TRPC7
HNRNPUL2,CIITA
HNRNPUL2,FBXL7
HNRNPUL2,INPPL1
HNRNPUL2,MYCBP2
HNRNPUL2,NRAS
HNRNPUL2,PLXNA2
HNRNPUL2,SOX9
HNRNPUL2,TP53
HOMER1,TP53
HOMER2,PLXNA2
HOMER2,SOX9
HOMER3,SOX9
HOMER3,TP53
HOMEZ,MAP7D1
HOMEZ,PIEZO1
HOMEZ,SOX9
HOMEZ,TP53
HOOK1,ABCA2
HOOK1,ABCA3
HOOK1,ADAMTS5
HOOK1,ARHGEF4
HOOK1,GRM3
HOOK1,L3MBTL1
HOOK1,MAP2K7
HOOK1,SARDH
HOOK1,SLCO3A1
HOOK1,SOX4
HOOK1,SUPT6H
HOOK1,TP53
HOOK1,USH2A
HOOK1,ZBTB40
HOOK2,SOX9
HOOK2,TP53
HOPX,TP53
HOXA1,MAGEC1
HOXA1,SOX9
HOXA1,TP53
HOXA10,PIK3CA
HOXA10,SOX9
HOXA10,TCF7L2
HOXA10,TP53
HOXA11,MUC5B
HOXA11,TP53
HOXA2,FASN
HOXA2,SOX9
HOXA2,TP53
HOXA3,MAGEC1
HOXA3,MROH9
HOXA3,PCDH17
HOXA3,SOX9
HOXA3,ZMYM6
HOXA6,AR
HOXA6,GRM3
HOXA6,SOX9
HOXA6,TENM1
HOXA6,TEP1
HOXA6,TGIF1
HOXA6,TP53
HOXA6,ZNF646
HOXA7,GLI3
HOXA7,HECW1
