gene1,gene2
ASPM,CALD1
ASPM,CBR3
ASPM,CBS
ASPM,CCDC88A
ASPM,CD83
ASPM,CDK14
ASPM,CDKL3
ASPM,CERS4
ASPM,CHN1
ASPM,CHST10
ASPM,CHST11
ASPM,CHST15
ASPM,CLEC2D
ASPM,CLTCL1
ASPM,CNTLN
ASPM,CNTNAP1
ASPM,COL6A1
ASPM,COL7A1
ASPM,CPLANE1
ASPM,CPPED1
ASPM,CSF1
ASPM,CSRP2
ASPM,CTSF
ASPM,CYBRD1
ASPM,DIPK1A
ASPM,DLG4
ASPM,DNAJC6
ASPM,DPF1
ASPM,DRAM1
ASPM,DTX3
ASPM,DUSP10
ASPM,DYRK3
ASPM,DZIP1
ASPM,EGFL7
ASPM,EHD3
ASPM,ELOVL5
ASPM,EPDR1
ASPM,ERO1B
ASPM,ETNK2
ASPM,EVC
ASPM,EXOC6B
ASPM,FADS2
ASPM,FAM169A
ASPM,FAM171A1
ASPM,FAM234B
ASPM,FBLN1
ASPM,FBXL2
ASPM,FERMT2
ASPM,FGD1
ASPM,FGFR1
ASPM,FHOD3
ASPM,FKBP1B
ASPM,FOXD1
ASPM,FSCN1
ASPM,FSTL1
ASPM,FUZ
ASPM,FZD1
ASPM,FZD2
ASPM,GABBR1
ASPM,GALC
ASPM,GAMT
ASPM,GAS6
ASPM,GDAP1
ASPM,GDF11
ASPM,GJC1
ASPM,GPR161
ASPM,GPSM1
ASPM,GSDME
ASPM,GSTM2
ASPM,GSTM3
ASPM,GSTM4
ASPM,HDAC9
ASPM,HDGFL3
ASPM,HEG1
ASPM,HLTF
ASPM,HOMER2
ASPM,HSD17B6
ASPM,ID3
ASPM,IFI16
ASPM,IGFBP3
ASPM,IL27RA
ASPM,ITGA5
ASPM,ITPR1
ASPM,JAK2
ASPM,JAZF1
ASPM,KAT2B
ASPM,KCNN4
ASPM,KDM4D
ASPM,KLF7
ASPM,KLF9
ASPM,LHFPL6
ASPM,LIMD2
ASPM,LOXL2
ASPM,LRP3
ASPM,LRP4
ASPM,LYN
ASPM,LYRM9
ASPM,LYST
ASPM,MAGEH1
ASPM,MAP1B
ASPM,MAP9
ASPM,MAPK11
ASPM,MBOAT2
ASPM,MDFIC
ASPM,MICB
ASPM,MPDZ
ASPM,MPP1
ASPM,MPP2
ASPM,MR1
ASPM,MVB12B
ASPM,MXRA7
ASPM,MYBL1
ASPM,MYO5A
ASPM,NAT1
ASPM,NAV2
ASPM,NBEA
ASPM,NFATC1
ASPM,NINL
ASPM,NR3C1
ASPM,NRP2
ASPM,NT5M
ASPM,OBSL1
ASPM,OGFRL1
ASPM,OSMR
ASPM,OXCT1
ASPM,P2RX5
ASPM,PARVB
ASPM,PCDHGC3
ASPM,PDK3
ASPM,PEG10
ASPM,PGBD1
ASPM,PIK3CD
ASPM,PKIG
ASPM,PLAU
ASPM,PLEKHO1
ASPM,PSMB9
ASPM,PSTPIP2
ASPM,PTPRG
ASPM,PTPRS
ASPM,PTPRU
ASPM,PXK
ASPM,QKI
ASPM,RAB31
ASPM,RAB3IL1
ASPM,RASSF8
ASPM,RECK
ASPM,RGS20
ASPM,RGS9
ASPM,RIN3
ASPM,ROBO1
ASPM,RPL39L
ASPM,RTL8C
ASPM,RUSC2
ASPM,S1PR2
ASPM,SATB2
ASPM,SCD5
ASPM,SDC3
ASPM,SEMA4F
ASPM,SEMA7A
ASPM,SEPTIN6
ASPM,SGCE
ASPM,SH3BP5
ASPM,SIRT4
ASPM,SIX1
ASPM,SLC12A5
ASPM,SLC30A4
ASPM,SLC4A3
ASPM,SLC6A9
ASPM,SLCO3A1
ASPM,SMO
ASPM,SNRPN
ASPM,SNTA1
ASPM,SNX10
ASPM,SOAT1
ASPM,SOCS2
ASPM,SOCS3
ASPM,SOGA1
ASPM,SPART
ASPM,SPHK1
ASPM,STARD13
ASPM,STC2
ASPM,STOM
ASPM,SYDE1
ASPM,SYNGR1
ASPM,SYNM
ASPM,TBKBP1
ASPM,TCEA2
ASPM,TIAM1
ASPM,TMEM45A
ASPM,TNFAIP3
ASPM,TPST1
ASPM,TRMT12
ASPM,TRPC1
ASPM,TTC28
ASPM,TUSC3
ASPM,UBE2L6
ASPM,WHRN
ASPM,WIPF1
ASPM,WNT3
ASPM,WWC3
ASPM,WWTR1
ASPM,ZBTB10
ASPM,ZCCHC24
ASPM,ZFP30
ASPM,ZFP37
ASPM,ZNF134
ASPM,ZNF287
ASPM,ZNF304
ASPM,ZNF345
ASPM,ZNF362
ASPM,ZNF462
ASPM,ZNF512B
ASPM,ZNF528
ASPM,ZNF529
ASPM,ZNF549
ASPM,ZNF583
ASPM,ZNF606
ASPM,ZNF654
ASPM,ZNF658
ASPM,ZXDB
ATP2B1,AASS
ATP2B1,ABCA3
ATP2B1,ADA
ATP2B1,ADCY7
ATP2B1,ADCY9
ATP2B1,ADGRL1
ATP2B1,AHNAK2
ATP2B1,AKT3
ATP2B1,ANKRD6
ATP2B1,ANTXR1
ATP2B1,APBB1
ATP2B1,APOBEC3C
ATP2B1,APOBEC3F
ATP2B1,ARAP3
ATP2B1,ARHGEF10
ATP2B1,ARL4C
ATP2B1,ARSB
ATP2B1,ATP10D
ATP2B1,ATP8B2
ATP2B1,B3GALNT1
ATP2B1,BASP1
ATP2B1,BCAT1
ATP2B1,BEX3
ATP2B1,BHLHB9
ATP2B1,CALD1
ATP2B1,CBR3
ATP2B1,CBS
ATP2B1,CCDC88A
ATP2B1,CD83
ATP2B1,CDK14
ATP2B1,CDKL3
ATP2B1,CERS4
ATP2B1,CHN1
ATP2B1,CHST10
ATP2B1,CHST11
ATP2B1,CHST15
ATP2B1,CLEC2D
ATP2B1,CLTCL1
ATP2B1,CNTLN
ATP2B1,CNTNAP1
ATP2B1,COL6A1
ATP2B1,COL7A1
ATP2B1,CPLANE1
ATP2B1,CPPED1
ATP2B1,CSF1
ATP2B1,CSRP2
ATP2B1,CTSF
ATP2B1,CYBRD1
ATP2B1,DIPK1A
ATP2B1,DLG4
ATP2B1,DNAJC6
ATP2B1,DPF1
ATP2B1,DRAM1
ATP2B1,DTX3
ATP2B1,DUSP10
ATP2B1,DYRK3
ATP2B1,DZIP1
ATP2B1,EGFL7
ATP2B1,EHD3
ATP2B1,ELOVL5
ATP2B1,EPDR1
ATP2B1,ERO1B
ATP2B1,ETNK2
ATP2B1,EVC
ATP2B1,EXOC6B
ATP2B1,FADS2
ATP2B1,FAM169A
ATP2B1,FAM171A1
ATP2B1,FAM234B
ATP2B1,FBLN1
ATP2B1,FBXL2
ATP2B1,FERMT2
ATP2B1,FGD1
ATP2B1,FGFR1
ATP2B1,FHOD3
ATP2B1,FKBP1B
ATP2B1,FOXD1
ATP2B1,FSCN1
ATP2B1,FSTL1
ATP2B1,FUZ
ATP2B1,FZD1
ATP2B1,FZD2
ATP2B1,GABBR1
ATP2B1,GALC
ATP2B1,GAMT
ATP2B1,GAS6
ATP2B1,GDAP1
ATP2B1,GDF11
ATP2B1,GJC1
ATP2B1,GPR161
ATP2B1,GPSM1
ATP2B1,GSDME
ATP2B1,GSTM2
ATP2B1,GSTM3
ATP2B1,GSTM4
ATP2B1,HDAC9
ATP2B1,HDGFL3
ATP2B1,HEG1
ATP2B1,HLTF
ATP2B1,HOMER2
ATP2B1,HSD17B6
ATP2B1,ID3
ATP2B1,IFI16
ATP2B1,IGFBP3
ATP2B1,IL27RA
ATP2B1,ITGA5
ATP2B1,ITPR1
ATP2B1,JAK2
ATP2B1,JAZF1
ATP2B1,KAT2B
ATP2B1,KCNN4
ATP2B1,KDM4D
ATP2B1,KLF7
ATP2B1,KLF9
ATP2B1,LHFPL6
ATP2B1,LIMD2
ATP2B1,LOXL2
ATP2B1,LRP3
ATP2B1,LRP4
ATP2B1,LYN
ATP2B1,LYRM9
ATP2B1,LYST
ATP2B1,MAGEH1
ATP2B1,MAP1B
ATP2B1,MAP9
ATP2B1,MAPK11
ATP2B1,MBOAT2
ATP2B1,MDFIC
ATP2B1,MICB
ATP2B1,MPDZ
ATP2B1,MPP1
ATP2B1,MPP2
ATP2B1,MR1
ATP2B1,MVB12B
ATP2B1,MXRA7
ATP2B1,MYBL1
ATP2B1,MYO5A
ATP2B1,NAT1
ATP2B1,NAV2
ATP2B1,NBEA
ATP2B1,NFATC1
ATP2B1,NINL
ATP2B1,NR3C1
ATP2B1,NRP2
ATP2B1,NT5M
ATP2B1,OBSL1
ATP2B1,OGFRL1
ATP2B1,OSMR
ATP2B1,OXCT1
ATP2B1,P2RX5
ATP2B1,PARVB
ATP2B1,PCDHGC3
ATP2B1,PDK3
ATP2B1,PEG10
ATP2B1,PGBD1
ATP2B1,PIK3CD
ATP2B1,PKIG
ATP2B1,PLAU
ATP2B1,PLEKHO1
ATP2B1,PSMB9
ATP2B1,PSTPIP2
ATP2B1,PTPRG
ATP2B1,PTPRS
ATP2B1,PTPRU
ATP2B1,PXK
ATP2B1,QKI
ATP2B1,RAB31
ATP2B1,RAB3IL1
ATP2B1,RASSF8
ATP2B1,RECK
ATP2B1,RGS20
ATP2B1,RGS9
ATP2B1,RIN3
ATP2B1,ROBO1
ATP2B1,RPL39L
ATP2B1,RTL8C
ATP2B1,RUSC2
ATP2B1,S1PR2
ATP2B1,SATB2
ATP2B1,SCD5
ATP2B1,SDC3
ATP2B1,SEMA4F
ATP2B1,SEMA7A
ATP2B1,SEPTIN6
ATP2B1,SGCE
ATP2B1,SH3BP5
ATP2B1,SIRT4
ATP2B1,SIX1
ATP2B1,SLC12A5
ATP2B1,SLC30A4
ATP2B1,SLC4A3
ATP2B1,SLC6A9
ATP2B1,SLCO3A1
ATP2B1,SMO
ATP2B1,SNRPN
ATP2B1,SNTA1
ATP2B1,SNX10
ATP2B1,SOAT1
ATP2B1,SOCS2
ATP2B1,SOCS3
ATP2B1,SOGA1
ATP2B1,SPART
ATP2B1,SPHK1
ATP2B1,STARD13
ATP2B1,STC2
ATP2B1,STOM
ATP2B1,SYDE1
ATP2B1,SYNGR1
ATP2B1,SYNM
ATP2B1,TBKBP1
ATP2B1,TCEA2
ATP2B1,TIAM1
ATP2B1,TMEM45A
ATP2B1,TNFAIP3
ATP2B1,TPST1
ATP2B1,TRMT12
ATP2B1,TRPC1
ATP2B1,TTC28
ATP2B1,TUSC3
ATP2B1,UBE2L6
ATP2B1,WHRN
ATP2B1,WIPF1
ATP2B1,WNT3
ATP2B1,WWC3
ATP2B1,WWTR1
ATP2B1,ZBTB10
ATP2B1,ZCCHC24
ATP2B1,ZFP30
ATP2B1,ZFP37
ATP2B1,ZNF134
ATP2B1,ZNF287
ATP2B1,ZNF304
ATP2B1,ZNF345
ATP2B1,ZNF362
ATP2B1,ZNF462
ATP2B1,ZNF512B
ATP2B1,ZNF528
ATP2B1,ZNF529
ATP2B1,ZNF549
ATP2B1,ZNF583
ATP2B1,ZNF606
ATP2B1,ZNF654
ATP2B1,ZNF658
ATP2B1,ZXDB
ATP5PF,AASS
ATP5PF,ABCA3
ATP5PF,ADA
ATP5PF,ADCY7
ATP5PF,ADCY9
ATP5PF,ADGRL1
ATP5PF,AHNAK2
ATP5PF,AKT3
ATP5PF,ANKRD6
ATP5PF,ANTXR1
ATP5PF,APBB1
ATP5PF,APOBEC3C
ATP5PF,APOBEC3F
ATP5PF,ARAP3
ATP5PF,ARHGEF10
ATP5PF,ARL4C
ATP5PF,ARSB
ATP5PF,ATP10D
ATP5PF,ATP8B2
ATP5PF,B3GALNT1
ATP5PF,BASP1
ATP5PF,BCAT1
ATP5PF,BEX3
ATP5PF,BHLHB9
ATP5PF,CALD1
ATP5PF,CBR3
ATP5PF,CBS
ATP5PF,CCDC88A
ATP5PF,CD83
ATP5PF,CDK14
ATP5PF,CDKL3
ATP5PF,CERS4
ATP5PF,CHN1
ATP5PF,CHST10
ATP5PF,CHST11
ATP5PF,CHST15
ATP5PF,CLEC2D
ATP5PF,CLTCL1
ATP5PF,CNTLN
ATP5PF,CNTNAP1
ATP5PF,COL6A1
ATP5PF,COL7A1
ATP5PF,CPLANE1
ATP5PF,CPPED1
ATP5PF,CSF1
ATP5PF,CSRP2
ATP5PF,CTSF
ATP5PF,CYBRD1
ATP5PF,DIPK1A
ATP5PF,DLG4
ATP5PF,DNAJC6
ATP5PF,DPF1
ATP5PF,DRAM1
ATP5PF,DTX3
ATP5PF,DUSP10
ATP5PF,DYRK3
ATP5PF,DZIP1
ATP5PF,EGFL7
ATP5PF,EHD3
ATP5PF,ELOVL5
ATP5PF,EPDR1
ATP5PF,ERO1B
ATP5PF,ETNK2
ATP5PF,EVC
ATP5PF,EXOC6B
ATP5PF,FADS2
ATP5PF,FAM169A
ATP5PF,FAM171A1
ATP5PF,FAM234B
ATP5PF,FBLN1
ATP5PF,FBXL2
ATP5PF,FERMT2
ATP5PF,FGD1
ATP5PF,FGFR1
ATP5PF,FHOD3
ATP5PF,FKBP1B
ATP5PF,FOXD1
ATP5PF,FSCN1
ATP5PF,FSTL1
ATP5PF,FUZ
ATP5PF,FZD1
ATP5PF,FZD2
ATP5PF,GABBR1
ATP5PF,GALC
ATP5PF,GAMT
ATP5PF,GAS6
ATP5PF,GDAP1
ATP5PF,GDF11
ATP5PF,GJC1
ATP5PF,GPR161
ATP5PF,GPSM1
ATP5PF,GSDME
ATP5PF,GSTM2
ATP5PF,GSTM3
ATP5PF,GSTM4
ATP5PF,HDAC9
ATP5PF,HDGFL3
ATP5PF,HEG1
ATP5PF,HLTF
ATP5PF,HOMER2
ATP5PF,HSD17B6
ATP5PF,ID3
ATP5PF,IFI16
ATP5PF,IGFBP3
ATP5PF,IL27RA
ATP5PF,ITGA5
ATP5PF,ITPR1
ATP5PF,JAK2
ATP5PF,JAZF1
ATP5PF,KAT2B
ATP5PF,KCNN4
ATP5PF,KDM4D
ATP5PF,KLF7
ATP5PF,KLF9
ATP5PF,LHFPL6
ATP5PF,LIMD2
ATP5PF,LOXL2
ATP5PF,LRP3
ATP5PF,LRP4
ATP5PF,LYN
ATP5PF,LYRM9
ATP5PF,LYST
ATP5PF,MAGEH1
ATP5PF,MAP1B
ATP5PF,MAP9
ATP5PF,MAPK11
ATP5PF,MBOAT2
ATP5PF,MDFIC
ATP5PF,MICB
ATP5PF,MPDZ
ATP5PF,MPP1
ATP5PF,MPP2
ATP5PF,MR1
ATP5PF,MVB12B
ATP5PF,MXRA7
ATP5PF,MYBL1
ATP5PF,MYO5A
ATP5PF,NAT1
ATP5PF,NAV2
ATP5PF,NBEA
ATP5PF,NFATC1
ATP5PF,NINL
ATP5PF,NR3C1
ATP5PF,NRP2
ATP5PF,NT5M
ATP5PF,OBSL1
ATP5PF,OGFRL1
ATP5PF,OSMR
ATP5PF,OXCT1
ATP5PF,P2RX5
ATP5PF,PARVB
ATP5PF,PCDHGC3
ATP5PF,PDK3
ATP5PF,PEG10
ATP5PF,PGBD1
ATP5PF,PIK3CD
ATP5PF,PKIG
ATP5PF,PLAU
ATP5PF,PLEKHO1
ATP5PF,PSMB9
ATP5PF,PSTPIP2
ATP5PF,PTPRG
ATP5PF,PTPRS
ATP5PF,PTPRU
ATP5PF,PXK
ATP5PF,QKI
ATP5PF,RAB31
ATP5PF,RAB3IL1
ATP5PF,RASSF8
ATP5PF,RECK
ATP5PF,RGS20
ATP5PF,RGS9
ATP5PF,RIN3
ATP5PF,ROBO1
ATP5PF,RPL39L
ATP5PF,RTL8C
ATP5PF,RUSC2
ATP5PF,S1PR2
ATP5PF,SATB2
ATP5PF,SCD5
ATP5PF,SDC3
ATP5PF,SEMA4F
ATP5PF,SEMA7A
ATP5PF,SEPTIN6
ATP5PF,SGCE
ATP5PF,SH3BP5
ATP5PF,SIRT4
ATP5PF,SIX1
ATP5PF,SLC12A5
ATP5PF,SLC30A4
ATP5PF,SLC4A3
ATP5PF,SLC6A9
ATP5PF,SLCO3A1
ATP5PF,SMO
ATP5PF,SNRPN
ATP5PF,SNTA1
ATP5PF,SNX10
ATP5PF,SOAT1
ATP5PF,SOCS2
ATP5PF,SOCS3
ATP5PF,SOGA1
ATP5PF,SPART
ATP5PF,SPHK1
ATP5PF,STARD13
ATP5PF,STC2
ATP5PF,STOM
ATP5PF,SYDE1
ATP5PF,SYNGR1
ATP5PF,SYNM
ATP5PF,TBKBP1
ATP5PF,TCEA2
ATP5PF,TIAM1
ATP5PF,TMEM45A
ATP5PF,TNFAIP3
ATP5PF,TPST1
ATP5PF,TRMT12
ATP5PF,TRPC1
ATP5PF,TTC28
ATP5PF,TUSC3
ATP5PF,UBE2L6
ATP5PF,WHRN
ATP5PF,WIPF1
ATP5PF,WNT3
ATP5PF,WWC3
ATP5PF,WWTR1
ATP5PF,ZBTB10
ATP5PF,ZCCHC24
ATP5PF,ZFP30
ATP5PF,ZFP37
ATP5PF,ZNF134
ATP5PF,ZNF287
ATP5PF,ZNF304
ATP5PF,ZNF345
ATP5PF,ZNF362
ATP5PF,ZNF462
ATP5PF,ZNF512B
ATP5PF,ZNF528
ATP5PF,ZNF529
ATP5PF,ZNF549
ATP5PF,ZNF583
ATP5PF,ZNF606
ATP5PF,ZNF654
ATP5PF,ZNF658
ATP5PF,ZXDB
ATP6V0D1,AASS
ATP6V0D1,ABCA3
ATP6V0D1,ADA
ATP6V0D1,ADCY7
ATP6V0D1,ADCY9
ATP6V0D1,ADGRL1
ATP6V0D1,AHNAK2
ATP6V0D1,AKT3
ATP6V0D1,ANKRD6
ATP6V0D1,ANTXR1
ATP6V0D1,APBB1
ATP6V0D1,APOBEC3C
ATP6V0D1,APOBEC3F
ATP6V0D1,ARAP3
ATP6V0D1,ARHGEF10
ATP6V0D1,ARL4C
ATP6V0D1,ARSB
ATP6V0D1,ATP10D
ATP6V0D1,ATP8B2
ATP6V0D1,B3GALNT1
ATP6V0D1,BASP1
ATP6V0D1,BCAT1
ATP6V0D1,BEX3
ATP6V0D1,BHLHB9
ATP6V0D1,CALD1
ATP6V0D1,CBR3
ATP6V0D1,CBS
ATP6V0D1,CCDC88A
ATP6V0D1,CD83
ATP6V0D1,CDK14
ATP6V0D1,CDKL3
ATP6V0D1,CERS4
ATP6V0D1,CHN1
ATP6V0D1,CHST10
ATP6V0D1,CHST11
ATP6V0D1,CHST15
ATP6V0D1,CLEC2D
ATP6V0D1,CLTCL1
ATP6V0D1,CNTLN
ATP6V0D1,CNTNAP1
ATP6V0D1,COL6A1
ATP6V0D1,COL7A1
ATP6V0D1,CPLANE1
ATP6V0D1,CPPED1
ATP6V0D1,CSF1
ATP6V0D1,CSRP2
ATP6V0D1,CTSF
ATP6V0D1,CYBRD1
ATP6V0D1,DIPK1A
ATP6V0D1,DLG4
ATP6V0D1,DNAJC6
ATP6V0D1,DPF1
ATP6V0D1,DRAM1
ATP6V0D1,DTX3
ATP6V0D1,DUSP10
ATP6V0D1,DYRK3
ATP6V0D1,DZIP1
ATP6V0D1,EGFL7
ATP6V0D1,EHD3
ATP6V0D1,ELOVL5
ATP6V0D1,EPDR1
ATP6V0D1,ERO1B
ATP6V0D1,ETNK2
ATP6V0D1,EVC
ATP6V0D1,EXOC6B
ATP6V0D1,FADS2
ATP6V0D1,FAM169A
ATP6V0D1,FAM171A1
ATP6V0D1,FAM234B
ATP6V0D1,FBLN1
ATP6V0D1,FBXL2
ATP6V0D1,FERMT2
ATP6V0D1,FGD1
ATP6V0D1,FGFR1
ATP6V0D1,FHOD3
ATP6V0D1,FKBP1B
ATP6V0D1,FOXD1
ATP6V0D1,FSCN1
ATP6V0D1,FSTL1
ATP6V0D1,FUZ
ATP6V0D1,FZD1
ATP6V0D1,FZD2
ATP6V0D1,GABBR1
ATP6V0D1,GALC
ATP6V0D1,GAMT
ATP6V0D1,GAS6
ATP6V0D1,GDAP1
ATP6V0D1,GDF11
ATP6V0D1,GJC1
ATP6V0D1,GPR161
ATP6V0D1,GPSM1
ATP6V0D1,GSDME
ATP6V0D1,GSTM2
ATP6V0D1,GSTM3
ATP6V0D1,GSTM4
ATP6V0D1,HDAC9
ATP6V0D1,HDGFL3
ATP6V0D1,HEG1
ATP6V0D1,HLTF
ATP6V0D1,HOMER2
ATP6V0D1,HSD17B6
ATP6V0D1,ID3
ATP6V0D1,IFI16
ATP6V0D1,IGFBP3
ATP6V0D1,IL27RA
ATP6V0D1,ITGA5
ATP6V0D1,ITPR1
ATP6V0D1,JAK2
ATP6V0D1,JAZF1
ATP6V0D1,KAT2B
ATP6V0D1,KCNN4
ATP6V0D1,KDM4D
ATP6V0D1,KLF7
ATP6V0D1,KLF9
ATP6V0D1,LHFPL6
ATP6V0D1,LIMD2
ATP6V0D1,LOXL2
ATP6V0D1,LRP3
ATP6V0D1,LRP4
ATP6V0D1,LYN
ATP6V0D1,LYRM9
ATP6V0D1,LYST
ATP6V0D1,MAGEH1
ATP6V0D1,MAP1B
ATP6V0D1,MAP9
ATP6V0D1,MAPK11
ATP6V0D1,MBOAT2
ATP6V0D1,MDFIC
ATP6V0D1,MICB
ATP6V0D1,MPDZ
ATP6V0D1,MPP1
ATP6V0D1,MPP2
ATP6V0D1,MR1
ATP6V0D1,MVB12B
ATP6V0D1,MXRA7
ATP6V0D1,MYBL1
ATP6V0D1,MYO5A
ATP6V0D1,NAT1
ATP6V0D1,NAV2
ATP6V0D1,NBEA
ATP6V0D1,NFATC1
ATP6V0D1,NINL
ATP6V0D1,NR3C1
ATP6V0D1,NRP2
ATP6V0D1,NT5M
ATP6V0D1,OBSL1
ATP6V0D1,OGFRL1
ATP6V0D1,OSMR
ATP6V0D1,OXCT1
ATP6V0D1,P2RX5
ATP6V0D1,PARVB
ATP6V0D1,PCDHGC3
ATP6V0D1,PDK3
ATP6V0D1,PEG10
ATP6V0D1,PGBD1
ATP6V0D1,PIK3CD
ATP6V0D1,PKIG
ATP6V0D1,PLAU
ATP6V0D1,PLEKHO1
ATP6V0D1,PSMB9
ATP6V0D1,PSTPIP2
ATP6V0D1,PTPRG
ATP6V0D1,PTPRS
ATP6V0D1,PTPRU
ATP6V0D1,PXK
ATP6V0D1,QKI
ATP6V0D1,RAB31
ATP6V0D1,RAB3IL1
ATP6V0D1,RASSF8
ATP6V0D1,RECK
ATP6V0D1,RGS20
ATP6V0D1,RGS9
ATP6V0D1,RIN3
ATP6V0D1,ROBO1
ATP6V0D1,RPL39L
ATP6V0D1,RTL8C
ATP6V0D1,RUSC2
ATP6V0D1,S1PR2
ATP6V0D1,SATB2
ATP6V0D1,SCD5
ATP6V0D1,SDC3
ATP6V0D1,SEMA4F
ATP6V0D1,SEMA7A
ATP6V0D1,SEPTIN6
ATP6V0D1,SGCE
ATP6V0D1,SH3BP5
ATP6V0D1,SIRT4
ATP6V0D1,SIX1
ATP6V0D1,SLC12A5
ATP6V0D1,SLC30A4
ATP6V0D1,SLC4A3
ATP6V0D1,SLC6A9
ATP6V0D1,SLCO3A1
ATP6V0D1,SMO
ATP6V0D1,SNRPN
ATP6V0D1,SNTA1
ATP6V0D1,SNX10
ATP6V0D1,SOAT1
ATP6V0D1,SOCS2
ATP6V0D1,SOCS3
ATP6V0D1,SOGA1
ATP6V0D1,SPART
ATP6V0D1,SPHK1
ATP6V0D1,STARD13
ATP6V0D1,STC2
ATP6V0D1,STOM
ATP6V0D1,SYDE1
ATP6V0D1,SYNGR1
ATP6V0D1,SYNM
ATP6V0D1,TBKBP1
ATP6V0D1,TCEA2
ATP6V0D1,TIAM1
ATP6V0D1,TMEM45A
ATP6V0D1,TNFAIP3
ATP6V0D1,TPST1
ATP6V0D1,TRMT12
ATP6V0D1,TRPC1
ATP6V0D1,TTC28
ATP6V0D1,TUSC3
ATP6V0D1,UBE2L6
ATP6V0D1,WHRN
ATP6V0D1,WIPF1
ATP6V0D1,WNT3
ATP6V0D1,WWC3
ATP6V0D1,WWTR1
ATP6V0D1,ZBTB10
ATP6V0D1,ZCCHC24
ATP6V0D1,ZFP30
ATP6V0D1,ZFP37
ATP6V0D1,ZNF134
ATP6V0D1,ZNF287
ATP6V0D1,ZNF304
ATP6V0D1,ZNF345
ATP6V0D1,ZNF362
ATP6V0D1,ZNF462
ATP6V0D1,ZNF512B
ATP6V0D1,ZNF528
ATP6V0D1,ZNF529
ATP6V0D1,ZNF549
ATP6V0D1,ZNF583
ATP6V0D1,ZNF606
ATP6V0D1,ZNF654
ATP6V0D1,ZNF658
ATP6V0D1,ZXDB
BCAS2,AASS
BCAS2,ABCA3
BCAS2,ADA
BCAS2,ADCY7
BCAS2,ADCY9
BCAS2,ADGRL1
BCAS2,AHNAK2
BCAS2,AKT3
BCAS2,ANKRD6
BCAS2,ANTXR1
BCAS2,APBB1
BCAS2,APOBEC3C
BCAS2,APOBEC3F
BCAS2,ARAP3
BCAS2,ARHGEF10
BCAS2,ARL4C
BCAS2,ARSB
BCAS2,ATP10D
BCAS2,ATP8B2
BCAS2,B3GALNT1
BCAS2,BASP1
BCAS2,BCAT1
BCAS2,BEX3
BCAS2,BHLHB9
BCAS2,CALD1
BCAS2,CBR3
BCAS2,CBS
BCAS2,CCDC88A
BCAS2,CD83
BCAS2,CDK14
BCAS2,CDKL3
BCAS2,CERS4
BCAS2,CHN1
BCAS2,CHST10
BCAS2,CHST11
BCAS2,CHST15
BCAS2,CLEC2D
BCAS2,CLTCL1
BCAS2,CNTLN
BCAS2,CNTNAP1
BCAS2,COL6A1
BCAS2,COL7A1
BCAS2,CPLANE1
BCAS2,CPPED1
BCAS2,CSF1
BCAS2,CSRP2
BCAS2,CTSF
BCAS2,CYBRD1
BCAS2,DIPK1A
BCAS2,DLG4
BCAS2,DNAJC6
BCAS2,DPF1
BCAS2,DRAM1
BCAS2,DTX3
BCAS2,DUSP10
BCAS2,DYRK3
BCAS2,DZIP1
BCAS2,EGFL7
BCAS2,EHD3
BCAS2,ELOVL5
BCAS2,EPDR1
BCAS2,ERO1B
BCAS2,ETNK2
BCAS2,EVC
BCAS2,EXOC6B
BCAS2,FADS2
BCAS2,FAM169A
BCAS2,FAM171A1
BCAS2,FAM234B
BCAS2,FBLN1
BCAS2,FBXL2
BCAS2,FERMT2
BCAS2,FGD1
BCAS2,FGFR1
BCAS2,FHOD3
BCAS2,FKBP1B
BCAS2,FOXD1
BCAS2,FSCN1
BCAS2,FSTL1
BCAS2,FUZ
BCAS2,FZD1
BCAS2,FZD2
BCAS2,GABBR1
BCAS2,GALC
BCAS2,GAMT
BCAS2,GAS6
BCAS2,GDAP1
BCAS2,GDF11
BCAS2,GJC1
BCAS2,GPR161
BCAS2,GPSM1
BCAS2,GSDME
BCAS2,GSTM2
BCAS2,GSTM3
BCAS2,GSTM4
BCAS2,HDAC9
BCAS2,HDGFL3
BCAS2,HEG1
BCAS2,HLTF
BCAS2,HOMER2
BCAS2,HSD17B6
BCAS2,ID3
BCAS2,IFI16
BCAS2,IGFBP3
BCAS2,IL27RA
BCAS2,ITGA5
BCAS2,ITPR1
BCAS2,JAK2
BCAS2,JAZF1
BCAS2,KAT2B
BCAS2,KCNN4
BCAS2,KDM4D
BCAS2,KLF7
BCAS2,KLF9
BCAS2,LHFPL6
BCAS2,LIMD2
BCAS2,LOXL2
BCAS2,LRP3
BCAS2,LRP4
BCAS2,LYN
BCAS2,LYRM9
BCAS2,LYST
BCAS2,MAGEH1
BCAS2,MAP1B
BCAS2,MAP9
BCAS2,MAPK11
BCAS2,MBOAT2
BCAS2,MDFIC
BCAS2,MICB
BCAS2,MPDZ
BCAS2,MPP1
BCAS2,MPP2
BCAS2,MR1
BCAS2,MVB12B
BCAS2,MXRA7
BCAS2,MYBL1
BCAS2,MYO5A
BCAS2,NAT1
BCAS2,NAV2
BCAS2,NBEA
BCAS2,NFATC1
BCAS2,NINL
BCAS2,NR3C1
BCAS2,NRP2
BCAS2,NT5M
BCAS2,OBSL1
BCAS2,OGFRL1
BCAS2,OSMR
